TIMESTAMP,POWER,U10,V10,WS10,U100,V100,WS100,TEMP2,PRESS
20131121 3:00,0.026616585,3.445601802,2.108722904,4.039663855,4.219254569,2.525714945,4.917453111,14.9,96.9
20131121 4:00,0.055138205,3.135465411,2.871065698,4.25137173,3.846872117,3.513781188,5.210094368,15.7,96.8
20131121 5:00,0.176898746,2.597979716,3.517376978,4.372806811,3.17223471,4.389224904,5.41556722,16,96.8
20131121 6:00,0.306611912,2.263049224,4.030330772,4.622224348,2.760167704,5.121926114,5.818303264,16.8,96.7
20131121 7:00,0.337505841,2.147483496,4.731245117,5.195802703,2.682973093,6.195114035,6.751131944,15.5,96.7
20131121 8:00,0.45258977,2.081085732,4.865652662,5.292021698,2.82594621,6.954661313,7.506882573,14.8,96.7
20131121 9:00,0.55257719,1.620083537,4.204640557,4.505959707,2.387785251,7.075796008,7.467824821,14.3,96.8
20131121 10:00,0.488408037,1.109913377,3.944225939,4.097416986,1.607684784,7.01490127,7.196769427,14.3,96.8
20131121 11:00,0.567619784,0.885925984,3.67436079,3.779655019,1.212470123,6.789656215,6.897065703,11.6,96.9
20131121 12:00,0.752623917,0.314821168,3.347267429,3.362039799,0.284503923,6.400060844,6.406381294,11.3,97
20131121 13:00,0.481282125,-0.495399646,2.837463811,2.880385684,-1.290374858,5.70926569,5.853271051,10.4,97
20131121 14:00,0.357436828,-1.347224122,2.588074812,2.917729265,-2.984850924,5.075436583,5.888071972,10.3,96.9
20131121 15:00,0.2254502,-1.318647869,2.164901057,2.534882402,-2.870146256,4.571254338,5.397601852,9.9,97
20131121 16:00,0.22678013,-0.883280253,1.98324086,2.17104314,-2.131904839,4.543753488,5.019035167,9,96.9
20131121 17:00,0.167562273,-0.542886654,1.915512058,1.99095765,-1.550770763,4.615779523,4.86932342,9,96.9
20131121 18:00,0.178498257,-0.305031374,1.824681959,1.850002268,-1.087603099,4.619053434,4.745369862,9,96.9
20131121 19:00,0.195275152,-0.267209863,2.191152531,2.20738545,-0.925059518,4.856739349,4.944052206,8.4,96.8
20131121 20:00,0.20859243,-0.454216223,2.801236778,2.837823085,-0.761972312,4.108323368,4.178387572,8.4,96.9
20131121 21:00,0.091873046,-0.541625937,3.749440004,3.788358352,-0.716851519,4.879656724,4.932030601,8.5,96.9
20131121 22:00,0.247034614,-0.074740396,3.757315447,3.75805874,-0.157462404,4.762450722,4.765053125,7.9,96.9
20131121 23:00,0.257512311,0.709845838,3.462248883,3.534267738,0.801490365,4.325056255,4.398692807,10.6,96.9
20131122 0:00,0.158720032,1.291495323,3.719623117,3.937455561,1.491238977,4.658919804,4.891761179,10.9,96.9
20131122 1:00,0.11411344,1.680800879,3.63768581,4.007224682,1.957723934,4.548292339,4.951731637,12.8,96.9
20131122 2:00,0.136821106,1.970401187,3.436966905,3.96171962,2.316794591,4.290844473,4.876359654,14.1,96.8
20131122 3:00,0.175541857,2.320817559,3.469961794,4.174545363,2.771515125,4.335232036,5.145438066,13.7,96.8
20131122 4:00,0.311689012,2.709709401,3.731721243,4.611753296,3.314213084,4.687600999,5.740872015,14.3,96.8
20131122 5:00,0.352692211,2.971177107,4.11226229,5.073321845,3.701927554,5.222300413,6.401303713,15.1,96.8
20131122 6:00,0.373854283,2.818930088,4.460908278,5.276937512,3.582237335,5.735830374,6.762556795,14,96.8
20131122 7:00,0.489387513,2.423005096,4.782608441,5.361370832,3.144907689,6.279407301,7.022919651,13.9,96.8
20131122 8:00,0.565651846,1.599299078,4.955281691,5.20697361,2.154138652,7.021021048,7.344048603,13.6,96.8
20131122 9:00,0.604785953,1.056919073,4.866195492,4.979652247,1.482032037,7.886237086,8.024285285,13.5,96.8
20131122 10:00,0.675344165,1.124768288,4.378421057,4.520583442,1.577681913,7.417777574,7.583699912,13.5,96.8
20131122 11:00,0.57085475,1.096635687,3.710274565,3.86894652,1.493284964,6.648848403,6.814476141,11.3,96.8
20131122 12:00,0.325788074,0.993207006,3.228549193,3.377867677,1.282036842,6.113466103,6.24644589,11.2,96.9
20131122 13:00,0.371437044,0.772697057,3.015182247,3.112617022,0.865678558,5.937964508,6.00073511,10.6,96.8
20131122 14:00,0.340210632,0.485992753,2.839759423,2.88104539,0.421187958,5.815045102,5.830278624,10.6,96.8
20131122 15:00,0.382534776,0.282031393,2.843058912,2.85701342,0.13423833,5.862847093,5.864383682,10.6,96.8
20131122 16:00,0.390020129,0.148401537,2.787517517,2.791465013,-0.097469658,5.840994754,5.841807944,9.9,96.7
20131122 17:00,0.425254304,0.054488294,2.804014961,2.804544326,-0.256033623,6.000789982,6.006249547,10,96.7
20131122 18:00,0.379803027,-0.004259197,2.798515813,2.798519054,-0.405902146,6.058835257,6.072416423,10,96.7
20131122 19:00,0.387153589,0.157089546,2.785317857,2.789744198,-0.181866607,5.722172662,5.725062047,9.9,96.7
20131122 20:00,0.256335143,0.319265718,3.205452771,3.221313096,0.268761953,4.693064084,4.700753501,10,96.7
20131122 21:00,0.214199705,0.259277083,4.265138607,4.273012045,0.208405347,5.62656868,5.630426973,10.1,96.8
20131122 22:00,0.268241616,0.058211727,4.622583232,4.622949745,-0.073940811,5.935232965,5.935693523,10,96.8
20131122 23:00,0.16210776,-0.09031186,4.162854452,4.163833981,-0.227901307,5.246884294,5.251831471,11.5,96.8
20131123 0:00,0.201628266,0.82038501,4.161514672,4.241607705,0.878162429,5.249165847,5.322115307,11.5,96.8
20131123 1:00,0.14987779,1.094709847,3.697182906,3.855846352,1.194459483,4.639592329,4.79088201,12.7,96.8
20131123 2:00,0.125795263,1.390924782,3.526927925,3.791291645,1.572431633,4.399685919,4.672234736,12.3,96.9
20131123 3:00,0.125013479,1.549744424,3.572170508,3.893855405,1.824790284,4.439670321,4.800055431,12.2,96.8
20131123 4:00,0.076686676,1.724865203,3.711470037,4.092697131,2.076017282,4.619222917,5.064293446,11.3,96.8
20131123 5:00,0.08197944,1.684345235,3.728138357,4.090969871,2.010947226,4.6652427,5.080196669,12.1,96.8
20131123 6:00,0.137279393,1.522731112,4.012690388,4.291898669,1.876280502,5.099035736,5.433285742,12.4,96.8
20131123 7:00,0.322598038,1.70670108,4.717522196,5.016756347,2.168812839,6.334025649,6.695045187,11.2,96.8
20131123 8:00,0.29944107,1.301035658,4.839558109,5.011388677,1.64881822,6.694639686,6.89469376,11.4,96.8
20131123 9:00,0.433305776,1.00249199,3.878153235,4.005628878,1.424750898,6.752730231,6.90139701,11.4,96.8
20131123 10:00,0.474785234,0.613127705,3.657297998,3.708335776,0.708414458,6.693885263,6.731266668,11.8,96.9
20131123 11:00,0.729835376,0.131545563,3.166773158,3.169504137,-0.261412286,6.275935103,6.281377062,10.2,97
20131123 12:00,0.592016822,-0.794824727,3.02092536,3.123737566,-2.020567098,5.931918365,6.266605691,10,97
20131123 13:00,0.495641781,-1.599635115,2.930440196,3.338609328,-3.166931733,5.636184678,6.464985253,9.2,97
20131123 14:00,0.5748715,-1.755660277,2.824477306,3.325660094,-3.32253404,5.41664768,6.354471224,9.3,97
20131123 15:00,0.527443298,-2.108696316,2.728634467,3.448484625,-3.825553862,5.161652817,6.424758529,9.3,97
20131123 16:00,0.358524136,-2.443568231,2.267279187,3.333403757,-4.480215206,4.570185443,6.39991588,8.9,97
20131123 17:00,0.396247439,-2.597264659,1.698770423,3.103482666,-4.960601965,3.772006257,6.231821809,8.9,97
20131123 18:00,0.498544265,-2.646633815,1.259441137,2.931017319,-5.053397523,2.943650164,5.848239292,8.9,97
20131123 19:00,0.520892491,-3.014573749,1.059421299,3.195313502,-5.063582401,2.316724924,5.568400229,8.6,97
20131123 20:00,0.540553898,-3.667550696,1.115974527,3.833578909,-4.928349851,1.554758026,5.167775611,8.5,97
20131123 21:00,0.364688545,-3.782590144,0.627235579,3.834242124,-4.880254592,0.852390519,4.954135089,8.7,97
20131123 22:00,0.250691923,-3.358294852,0.385544942,3.380353416,-4.196170267,0.537796265,4.230492847,8.3,97.1
20131123 23:00,0.065166601,-2.854356866,0.468886541,2.892612609,-3.492847838,0.629835831,3.549180073,10,97.2
20131124 0:00,0.006649653,-1.71552602,0.582421834,1.811696641,-2.026730158,0.74040122,2.157737032,10.8,97.2
20131124 1:00,0,-1.086858135,0.907663255,1.416020194,-1.247064147,1.123509947,1.678524229,13.3,97.2
20131124 2:00,0.000233637,-0.99622333,1.367997115,1.692299332,-1.140623257,1.663144151,2.016697767,14.3,97.2
20131124 3:00,5.39E-05,-1.033543544,1.747785294,2.030508727,-1.190872002,2.10936799,2.422314894,14.8,97.2
20131124 4:00,0.008348011,-1.122845484,2.05212562,2.339230972,-1.312441547,2.479222544,2.805182211,15,97.2
20131124 5:00,0.005301751,-1.397859916,2.20557024,2.611235805,-1.666884307,2.681822052,3.15763722,15.1,97.2
20131124 6:00,0.003477589,-1.771950629,2.247882212,2.862303875,-2.133711357,2.763240546,3.491163484,14.9,97.1
20131124 7:00,0.005508429,-2.121605488,2.032244092,2.937894806,-2.589732226,2.554329527,3.637487091,14.4,97.1
20131124 8:00,0.032475468,-2.509913425,1.471992804,2.909712738,-3.814072615,2.265893467,4.436374997,14.7,97.1
20131124 9:00,0.160040976,-2.915992893,0.919388259,3.057497232,-6.153610957,1.762234876,6.400968643,14.3,97.2
20131124 10:00,0.177842277,-3.529999266,0.935701308,3.651907961,-7.302848383,1.772333294,7.514835981,14.1,97.2
20131124 11:00,0.20965278,-3.911642879,0.857704541,4.004573273,-7.892325596,1.952211362,8.1301865,10.8,97.3
20131124 12:00,0.315238489,-4.206650283,0.9122513,4.304429002,-8.162480139,2.161753533,8.443888936,10.6,97.3
20131124 13:00,0.342861508,-4.267073486,0.721592536,4.327656632,-8.235421866,1.834186104,8.437204037,9.4,97.4
20131124 14:00,0.246432551,-4.162665745,0.356078275,4.177867619,-8.106287994,1.063550591,8.175759592,9.1,97.4
20131124 15:00,0.265572769,-3.947630228,-0.020141425,3.94768161,-7.86044736,0.231062269,7.863842729,8.1,97.3
20131124 16:00,0.313764782,-3.760584872,-0.188369746,3.765299688,-7.575164163,-0.342022944,7.582881496,7.3,97.3
20131124 17:00,0.330326013,-3.57220665,-0.241896939,3.580387476,-7.292042201,-0.800869806,7.335889306,7.7,97.2
20131124 18:00,0.270281442,-3.575760956,-0.251073029,3.584564699,-7.213157075,-1.13159299,7.301379163,8.4,97.2
20131124 19:00,0.346995076,-3.733483288,-0.283189345,3.744208016,-7.152642457,-1.348077823,7.278571834,9.2,97.2
20131124 20:00,0.434689623,-4.084026724,-0.521767691,4.117221855,-6.643671298,-1.425078259,6.794793328,9.5,97.2
20131124 21:00,0.279150642,-4.182214429,-1.180916839,4.345742987,-5.506860981,-1.736235759,5.774082826,10.1,97.3
20131124 22:00,0.17490385,-3.982729001,-1.839046422,4.386823684,-5.015720022,-2.486043285,5.598022736,10,97.3
20131124 23:00,0.173475073,-3.257650564,-1.923670366,3.783225459,-3.949690196,-2.49424825,4.671330321,13.7,97.4
20131125 0:00,0.071016498,-1.687977817,-1.701196954,2.396526693,-1.893331843,-2.121204389,2.843275141,14.6,97.4
20131125 1:00,0,-0.666080498,-1.124547993,1.307008576,-0.615647718,-1.387484679,1.517938025,17.8,97.4
20131125 2:00,0,-0.189652819,-0.628361677,0.656358583,-0.050171341,-0.772088595,0.773716978,19.3,97.3
20131125 3:00,0,0.066679768,-0.471906533,0.476594133,0.251578553,-0.563182288,0.616819308,19.5,97.3
20131125 4:00,0,0.195608955,-0.32036855,0.375364984,0.367598707,-0.368995668,0.520851814,21.1,97.2
20131125 5:00,0,0.294785254,-0.00164707,0.294789855,0.406109598,-0.027612191,0.407047219,21.2,97.2
20131125 6:00,0,0.137628965,0.319756499,0.348117725,0.264740504,0.335284671,0.427204102,21.3,97.1
20131125 7:00,0,-0.253354518,0.611210082,0.661639083,-0.215914417,0.718562637,0.750300806,20.9,97.1
20131125 8:00,0.037148197,-1.335901958,0.482916864,1.420507916,-2.743983807,0.839716972,2.869594349,20.7,97.1
20131125 9:00,0.005966716,-2.841855903,0.352388572,2.863620554,-6.389356522,0.303580733,6.396564549,19.4,97.1
20131125 10:00,0.00715287,-3.618101161,-0.143350729,3.620939856,-7.920042578,-0.742083082,7.954732035,19.4,97.2
20131125 11:00,0.086014162,-3.256870567,-0.304723036,3.271094926,-7.471561314,-1.066482306,7.547291764,14.2,97.2
20131125 12:00,0.229790446,-3.439202376,-0.404407313,3.46289738,-7.592456263,-1.496750037,7.738582091,13.2,97.3
20131125 13:00,0.485083211,-3.796999945,-0.698542985,3.860721549,-8.008763872,-2.166495729,8.296625971,10.3,97.3
20131125 14:00,0.767432874,-3.889691639,-1.308718049,4.103954675,-7.874219493,-3.469754041,8.604796669,10.2,97.3
20131125 15:00,0.855891233,-3.574234721,-2.122731815,4.157059562,-6.965557452,-5.244608432,8.719226355,9.7,97.2
20131125 16:00,0.892671004,-3.367490284,-2.517445794,4.204464786,-6.270411491,-6.153832085,8.785653624,7.6,97.2
20131125 17:00,0.931256964,-3.256489119,-2.572428602,4.149953047,-5.780006978,-6.413125008,8.633461243,7.2,97.2
20131125 18:00,0.905449121,-3.036775474,-2.749446423,4.096518145,-5.077061343,-6.671851788,8.3839226,7.1,97.1
20131125 19:00,0.860554977,-2.666008697,-2.799959084,3.866183291,-4.327317664,-6.940202978,8.178758802,7.2,97.2
20131125 20:00,0.792881277,-2.73199908,-3.322072252,4.30116066,-3.590248455,-6.723936829,7.622415001,7.9,97.2
20131125 21:00,0.350059308,-2.198354306,-3.959962227,4.529245245,-2.788344454,-5.644304509,6.295477598,9.7,97.3
20131125 22:00,0.055812156,-1.690647948,-4.075739034,4.4124754,-2.038600775,-5.339720247,5.715636923,10.7,97.4
20131125 23:00,0.068284749,-0.951021632,-3.470034117,3.597996514,-1.035367685,-4.337083205,4.458954694,17.9,97.4
20131126 0:00,0.010891054,1.20973856,-1.421682899,1.866721631,1.56538785,-1.643663145,2.269816657,18.7,97.5
20131126 1:00,0,1.178035762,-0.755581743,1.399525644,1.464912686,-0.85188359,1.694601673,22.5,97.4
20131126 2:00,0,1.151461358,-0.377564396,1.211783038,1.401298234,-0.423736127,1.463963471,23.9,97.4
20131126 3:00,0,1.249833275,-0.134447357,1.257043876,1.508907728,-0.159157938,1.517278413,24.4,97.4
20131126 4:00,0,1.555672031,0.287054338,1.581934152,1.865624285,0.328943203,1.894401648,25.5,97.3
20131126 5:00,0,1.825145813,0.661612703,1.941362564,2.186074659,0.771427416,2.318193838,25,97.3
20131126 6:00,0,2.032146434,1.080643697,2.30161029,2.451828494,1.284943703,2.768129925,25.5,97.3
20131126 7:00,0,1.922119077,1.770463588,2.613251435,2.407238924,2.212922376,3.269835574,25.7,97.2
20131126 8:00,0,0.773358872,1.932541614,2.081538141,1.637920216,4.1640236,4.474581006,26,97.2
20131126 9:00,0.018331476,-1.250958016,2.424705376,2.728386357,-2.505342592,5.481049511,6.02649527,25.6,97.3
20131126 10:00,0.120736135,-3.806762985,1.027770682,3.943064417,-8.020775089,1.419187809,8.145362304,26.7,97.3
20131126 11:00,0.357580605,-4.657610133,-1.259110733,4.824799684,-8.784148521,-2.754761204,9.205974937,18.1,97.3
20131126 12:00,0.505751051,-3.696735628,-1.944977501,4.177175096,-7.543963958,-4.366993813,8.716767013,17.9,97.3
20131126 13:00,0.720211351,-3.344741328,-2.640727076,4.261541275,-6.70568005,-6.069808609,9.044817382,15,97.3
20131126 14:00,0.888034219,-3.141936665,-3.193175957,4.479747615,-5.961926028,-7.281915583,9.411209089,14.9,97.3
20131126 15:00,0.876684878,-2.851016873,-3.81035722,4.758898964,-5.000574908,-8.42168714,9.794414923,14.6,97.3
20131126 16:00,0.922190072,-2.561495733,-4.344028769,5.042999736,-4.206286041,-9.224545092,10.13829741,13.4,97.2
20131126 17:00,0.957046835,-2.057048273,-4.599993456,5.038986743,-3.224126454,-9.6605126,10.18432595,13.4,97.2
20131126 18:00,0.928983502,-1.711114802,-4.684491452,4.987221073,-2.577874959,-9.92574246,10.25503792,13.5,97.2
20131126 19:00,0.899635168,-1.235572834,-4.869794073,5.024095395,-1.760994043,-10.13753534,10.28934997,13.5,97.2
20131126 20:00,0.815076741,-0.705483405,-5.503776107,5.548806923,-0.75089166,-9.678107702,9.707193568,14.2,97.2
20131126 21:00,0.823352863,-0.30173895,-5.38617071,5.394615956,-0.260406394,-8.266589581,8.270690104,15.1,97.3
20131126 22:00,0.749487797,0.70715597,-5.906994611,5.949172623,1.08322597,-7.995494688,8.068538518,15,97.3
20131126 23:00,0.746351677,3.051764359,-5.674748659,6.443294037,4.147421194,-7.424631404,8.504484349,21.9,97.4
20131127 0:00,0.669053952,4.050712162,-4.270015037,5.885685809,5.251690067,-5.467095367,7.580856173,22.3,97.3
20131127 1:00,0.604839869,4.404993906,-3.390592956,5.558785111,5.606686998,-4.350667914,7.09670701,26.8,97.3
20131127 2:00,0.407210381,4.540593845,-3.034235834,5.461096919,5.794925817,-3.905600999,6.988196075,28.1,97.3
20131127 3:00,0.493143669,4.801462298,-2.535131939,5.429634808,6.131833733,-3.274576786,6.951419859,28.2,97.2
20131127 4:00,0.484409259,4.984414596,-1.857084769,5.319130823,6.381122979,-2.426146614,6.826779465,29.2,97.2
20131127 5:00,0.442579347,4.81523753,-1.398255857,5.014143188,6.216060712,-1.860070722,6.488395323,28.8,97.1
20131127 6:00,0.437394414,4.480327206,-1.243783457,4.64976657,5.859367935,-1.719919082,6.106579587,29.4,97
20131127 7:00,0.404370799,3.896601756,-1.208096764,4.079583684,5.33082951,-1.719919082,5.601416331,28.7,97
20131127 8:00,0.272761583,1.715379886,-0.607540699,1.819789508,4.378895064,-1.273484834,4.560316393,28.3,96.9
20131127 9:00,0.135518134,2.598286153,0.552786639,2.656438217,4.983746523,1.590394286,5.231355789,27.3,96.8
20131127 10:00,0.408414507,1.429113349,4.715384492,4.927191479,2.106462479,9.229000495,9.466342182,28.2,96.8
20131127 11:00,0.343796053,1.746374158,4.226476795,4.57306558,2.874115078,8.229480019,8.716930587,23.1,96.8
20131127 12:00,0.31162611,1.783395094,3.723294422,4.128367645,2.640653721,7.388570179,7.846274362,22.7,96.8
20131127 13:00,0.326974228,1.779951286,3.041678582,3.524207028,2.885985995,6.428018696,7.046157784,20.9,96.7
20131127 14:00,0.120080155,0.371433828,1.622877624,1.664840795,1.178269865,4.472732402,4.625327558,21.5,96.7
20131127 15:00,0,-0.691411405,-0.050828285,0.693277178,0.878105263,1.60338395,1.828088877,21.5,96.6
20131127 16:00,0,-0.446470563,1.010086122,1.104359514,1.183922683,2.066909862,2.381971724,19.8,96.5
20131127 17:00,0,-0.531274334,1.011105741,1.142185291,0.499366498,1.8679629,1.933559488,19.7,96.4
20131127 18:00,0.040958269,-1.038375057,-0.28890951,1.077817918,-1.252441607,-0.472227654,1.338509969,19.5,96.4
20131127 19:00,0.059226843,0.243151982,0.86326087,0.896851278,0.038661882,-0.179618376,0.183732148,17.8,96.4
20131127 20:00,0,0.363254784,1.267030312,1.318074296,0.104234564,0.424059175,0.436681839,17.6,96.5
20131127 21:00,0.053970023,3.015417393,3.31289745,4.479735658,3.787045085,4.430345077,5.828350365,17.6,96.5
20131127 22:00,0.164560943,3.798883705,4.679187989,6.027131792,4.797768832,6.222235069,7.857149293,17.4,96.5
20131127 23:00,0.245875418,3.375295325,5.09009477,6.107510401,4.32236689,6.795147626,8.053377353,15.3,96.6
20131128 0:00,0.441842493,0.872692371,4.190267689,4.280179352,0.860571855,5.698110869,5.762729508,14.3,96.8
20131128 1:00,0.731362999,2.262921697,5.331669445,5.792021554,2.830592016,7.179267331,7.717132276,14,96.8
20131128 2:00,0.500260595,0.580401973,4.47776362,4.515222419,0.624648468,5.887561114,5.920604832,13.9,96.7
20131128 3:00,0.196793789,0.515654101,4.566801539,4.595821521,0.503692823,5.929182759,5.950539021,14.3,96.8
20131128 4:00,0.348909097,1.452185832,5.075283149,5.278952806,1.779715,6.74367529,6.974563922,14.5,96.9
20131128 5:00,0.548353762,-0.77005366,4.520137088,4.585261381,-1.174716451,6.000944215,6.114841798,13.9,96.8
20131128 6:00,0.560664606,-2.106634748,2.098412967,2.973423438,-2.836359596,2.915919199,4.06786437,13.4,96.8
20131128 7:00,0.479880306,-0.068926694,3.647458208,3.64810941,-0.249585403,4.988390064,4.994629946,12.3,96.8
20131128 8:00,0.31458251,0.764008441,3.522483297,3.604385867,0.875541613,5.047952072,5.123318577,12.4,96.8
20131128 9:00,0.171381331,0.996638299,4.168812769,4.286290681,1.2042775,6.122221077,6.239541266,12.9,96.8
20131128 10:00,0.154891988,1.046586658,4.045446978,4.178634332,1.251581935,6.154513732,6.280485381,13.2,96.9
20131128 11:00,0.137063729,0.43286932,4.12429381,4.146947706,0.377348065,6.016014121,6.027836881,11,97
20131128 12:00,0.313513174,-0.271032554,4.967472174,4.974860646,-0.562153951,7.046508637,7.068896734,10.6,97
20131128 13:00,0.731965062,-1.26953725,4.802269289,4.967244221,-1.940569274,6.930255077,7.196821836,9.1,97.1
20131128 14:00,0.676754969,-1.990551062,4.324360941,4.760503238,-3.012403951,6.326741228,7.00729849,9,97.1
20131128 15:00,0.929918048,-2.547382768,4.230495665,4.938243872,-3.872865644,6.369080487,7.45414479,9,97.1
20131128 16:00,0.962734984,-2.833660863,3.820706688,4.756830193,-4.739315241,6.426489652,7.985040902,8.1,97
